Charlotte NC,11.47,4.58,4.505,1.455,0.96,2.4,2.0225,1.235,3.8225,3.715,0.605,1.4225,1.6625,3.47,4.105,2.0925,3.5475,1.145,2.485,1.735,5.1225,2.9275,2.7975,1.1725,3.5,1.755,873.7925,247673,3.96555,883.4645735997,173.2968254834,,,173.2968254834,31.23,31.8425,2.66225,117.445,99.35,95.975,8.6025,312.2,3.505,8.8675,3.06,12.35,37.1125,2.62,1.1525,9.67,31.8,23.2425,30.6625,71.2925,15.8958333333,10.7775,7.6625,2.5725,56.8925,8.3525,6.8975
Chapel Hill NC,9.595615875,4.6569221498,4.2234597703,1.3611205369,1.0798399598,2.2146482009,2.0091189223,1.1071727174,3.6945122161,3.3489968819,0.5789315765,1.2873307849,1.4423272736,3.0729915676,4.3830583794,2.2917170977,2.7498181736,0.8028610124,2.7441512824,1.8044607274,5.1247712332,2.4699905592,2.5752560375,1.2126614546,3.2423055619,1.7533483882,1005.0991457125,364549.516322412,4.0982767394,1320.4833733197,,87.39162717,64.388122582,151.779749752,25.486426431,30.9989238205,2.8012056887,122.4022575468,109.6826060731,101.8770794569,7.6018223026,259.6882635839,3.7665914928,8.7252686168,5.1486498211,15.0203841051,41.9550130141,2.6123965864,0.8779622086,12.1868006346,21.9239028334,17.4806119973,22.1412745644,96.213549297,18.383517999,10.9429255125,4.6998782636,2.3738457134,48.2927845543,8.686085684,7.1442660617
Durham NC,10.59,4.4375,4.02,1.44,1.0125,2.395,1.9975,1.0575,3.92,3.555,0.6025,1.2625,1.325,3.615,4.2225,2.1425,3.52,1.05,2.6075,1.6425,5.4675,2.7925,2.69,1.0425,3.1,1.6425,789.4,206796.75,4.051571233,745.1820800748,168.4924911697,,,168.4924911697,19.95,40.975,2.68675,111.475,103,90.4575,8.8175,309.915,3.79,9.7425,3.1275,11.65,45.925,2.4375,1.1075,11.5975,20.23,17.7825,22.045,73.795,16.5547916667,9.555,4.4325,2.44,54.11,8.36,8.0875
Dare County NC,10.515,4.205,4.5475,1.4,1.035,2.365,2.615,1.105,4.085,3.34,0.655,1.63,1.3225,3.4225,4.5325,2.6625,3.6375,1.16,2.6325,2,5.585,3.025,2.8075,1.56,3.66,1.7,999.5825,338313.25,3.9675,1206.8312842982,171.1143417959,,,171.1143417959,37.0525,32.9,2.7445,95.6275,119.54,95.75,8.8525,307.2225,3.9275,8.2325,5.295,12.5,35,2.435,1.1775,17.67,33.6075,23.9775,40.05,81,14.840625,11,6.125,2.3225,51.58,8.6225,9.035
Raleigh NC,11.3725,4.3475,4.25,1.4375,1.0425,2.4075,2.0725,1.2575,4.1,3.715,0.575,1.51,1.32,3.5175,4.38,2.295,3.765,1.2075,2.6925,1.8275,5.6125,3.0425,2.49,1.35,3.535,1.7625,723.9175,222144.75,4.0739986187,802.6528452645,,91.4254710013,57.3357539067,148.761224908,31.99,30.3825,2.5305,99.6575,94.3825,101.0975,10.4125,258.4,3.675,9.3925,3.75,15.4275,40.08,2.65,1.1525,11.2475,23.17,17.975,24.65,68.7225,9.3833333333,9.475,4.66,2.555,47.5675,8.7025,9.3925
Wilmington NC,10.89,4.6625,4.3225,1.6075,1.02,2.375,2.08,1.265,3.95,3.7975,0.635,1.415,1.3625,3.3725,4.305,2.2075,3.685,1.215,2.7225,1.85,5.3375,3.18,2.6925,1.22,3.46,1.695,711.1825,279429.5,3.9744068963,997.4135254234,171.3281499284,,,171.3281499284,33.7575,45.6975,2.6575,109.5425,128.9775,95.9575,9.2325,295.89,3.63,9,3.3525,13.4375,39.875,2.1675,1.1425,9.0675,32.81,27.725,37.5375,72.2075,18.9575,10.4075,3.6675,2.665,41.5025,8.5075,9.01
Thomasville-Lexington NC,11.415,4.43,4.4925,1.32,0.915,2.18,2.1025,1.4325,4.12,3.51,0.5875,1.51,1.4625,3.28,4.265,2.06,3.065,1.1225,2.695,1.7375,5.4225,3.08,2.805,1.1025,3.5725,1.83,576.05,286995.75,3.91525,1016.8011654147,173.2913275686,,,173.2913275686,20.5,19.3575,2.543,121.25,147.415,100.43,10.055,229.1425,3.1,11.49,3.26,11,28.75,1.985,1.1625,8.73,22.29,21.4325,25.3175,74.5,12.77,5.5,2.25,2.18,52.46,8.0325,13.02
Winston-Salem NC,11.8475,4.5575,4.365,1.4025,0.9025,2.5125,2.0225,1.08,4.0225,3.755,0.6025,1.5575,1.415,3.2875,4.1925,2.4075,3.6275,1.1725,2.78,1.7075,5.6025,3.1175,2.425,1.1775,3.06,1.49,642.08,203138.5,4.138217535,739.4797836342,173.2914069791,,,173.2914069791,32.9325,36.7325,2.65575,108.5325,126.5825,82.5825,9.73,328.4875,3.4225,8.5625,5.55,16.2425,35.23,2.08,1.13,13.5075,35.935,26.6575,29.895,74.375,15.6875,10.0275,4.31,2.7775,47.71,8.2875,7.52
Bismarck-Mandan ND,11.6475,5.17,4.9875,1.4675,0.9875,2.9725,2.1775,1.08,4.0325,2.655,0.6,1.5875,2.24,4.37,4.64,2.3725,3.1175,1.205,2.5475,1.745,4.935,2.96,2.4775,1.255,3.36,1.615,951.25,333887,3.9954597679,1194.4617055219,,66.384372125,69.7473384402,136.1317105652,26.35,45.385,2.69625,107.2,130.8125,93.3125,9.55,308.3,3.91,10.3075,3.37,16.6,27.7425,2.215,0.88,11.19,26.3525,25.27,30.745,57.98,22.0958333333,9.8125,4.25,2.045,45.83,8.8475,11.15
Fargo-Moorhead ND-MN,10.39,4.085,5.405,1.6025,1.17,3.0975,2.57,1.0075,4.2825,2.92,0.53,1.49,1.875,4.1825,4.755,2.2875,3.44,1.175,2.6375,1.98,4.595,3.5675,2.5625,1.495,3.995,1.6075,879.9275,279143.5,3.9310957715,990.4235955992,,73.1105109285,81.7083571424,154.8188680708,29.6525,39.22,2.5635,78.7825,149.3125,93.925,9.725,324.595,3.865,8.745,3.88,15.4025,27.5525,2.8325,1.0875,13.2325,24.265,17.105,28.46,74.53,18.75,10,3.595,3.065,40.03,9.2475,8.685
Minot ND,11.635,4.745,6.03,1.9525,1.22,2.7125,2.175,1.3275,3.5725,2.955,0.675,1.7175,1.5225,4.2375,4.9325,2.3925,3.5825,0.9575,2.535,1.8225,4.935,2.765,3.365,1.47,3.3075,1.7875,1098.855,333022.5,4.0295137515,1197.9063099932,,74.0558609151,75.5298484253,149.5857093404,23.97,24.6525,2.7195,100.415,146.67,76.9975,10.8125,318.59,3.9,11.5,5.29,16,23.415,3.4275,1.1375,13.2425,28.74,22.99,31.8475,50,16.5083333333,10.75,4.25,2.6275,32.5,8.24,9.82
Akron OH,10.45,3.93,4.925,1.99,1.0725,2.715,1.9,1.54,5.13,3.82,0.58,1.7575,1.4775,3.92,5.2325,2.115,3.945,1.49,2.655,2.665,6.6625,3.895,3.86,2.035,2.8725,1.51,768.5,375650,4.0863176473,1359.2347316984,,51.0783403125,102.9975795726,154.0759198851,28.23,44.8225,2.6755,77.15,85.45,73.5,10.3125,323.2075,2.99,8.99,3.09,15.2,32.45,2.8125,1.0575,14.175,22.5575,16.295,22.64,54.95,21.375,9.735,3.56,3.045,44.95,7.99,8.99
Ashland OH,11.9175,4.0775,3.8975,1.4525,1.0275,2.14,1.8,0.995,3.8625,2.58,0.52,1.235,1.445,3.475,4.5675,2.405,3.295,1.1725,2.58,1.8225,5.3775,3.0775,2.245,1.2625,3.025,1.515,561.0825,184365.5,4,660.3590457667,,51.0791241846,78.1583768276,129.2375010121,33.21,39.2,2.65625,91.375,87.1275,76.355,8.2325,318.995,3.79,9,3,11.8075,29.0825,2.4875,1.1425,11.95,15.365,13.8525,21.6475,58.5,11.2754166667,8.41,3.25,2.695,43.5125,8.1475,6.8875
Cincinnati OH,11.1712228231,3.9630428521,3.8660497585,1.0432184388,0.9269224543,1.3975982909,1.9381986593,0.9412265293,3.9052371038,3.0092538023,0.5696327951,1.0137387585,1.3628057041,3.4295950229,4.2832830087,2.1915359906,2.9968537391,0.9693988625,2.9396538626,1.9189943009,4.5242882135,2.6562077028,2.0704064885,1.1032330941,3.1317366904,1.6142210539,855.9131979237,232832.031072027,3.9420037883,828.1124896679,,109.1904114229,84.9781831404,194.1685945633,24.9110174263,36.5407828846,2.6248702773,88.9628717583,95.107857655,86.1221360241,8.8046099625,319.9798679094,3.7037823457,8.1292419944,3.8040353955,12.8781879467,31.7089404706,2.3004916667,0.8451072558,11.3386939014,20.7874077161,17.2636162649,24.9313358376,73.8417986377,24.9593517604,9.6462384435,4.1851893367,2.5281506664,46.6679927116,7.8358139871,7.0204252959
Cleveland OH,13.43,4.9175,4.99,1.6775,1.04,2.59,2.0825,1.04,3.87,2.7175,0.6,1.905,1.52,3.755,4.835,2.27,3.6375,1.0525,2.1925,1.9625,5.21,3.99,2.915,1.5075,4.06,2.0725,976.2,276514.5,4.063806186,997.9272040523,,69.4013817306,91.4923286226,160.8937103532,30.485,40.4775,2.581,82.4175,114.2575,104.8325,10.2375,313.745,3.88,10.995,4.0275,16.96,39.5275,2.655,1.005,11.6475,32.295,20.57,36.4425,58.6525,15.1666666667,10.3725,4.15,2.625,51.28,7.8025,8.8325
Columbus OH,12.5,4.83,4.0725,1.1575,0.96,1.9275,1.815,0.945,4.1875,2.63,0.5425,0.99,1.2875,3.3375,4.9625,2.1825,3.245,1.0225,2.46,1.695,5.1225,2.895,2.455,1.005,2.88,1.635,830.6,231667.75,3.9684195959,826.2281225842,,90.8088877113,74.971208545,165.7800962563,27.99,32.305,2.53575,57.9075,105.905,92.84,8.0125,268.535,3.59,9.4925,4.505,11.7975,32.9,1.925,0.865,13.4475,24.315,24.34,25.64,61.01,20.99,9.155,4.585,2.35,36.8825,7.94,9.49
Dayton OH,11.1111761499,4.5136829592,4.1231911405,1.6466640908,1.1966891024,2.2501994393,2.1330679232,1.1167013148,3.8726271908,2.9405567967,0.5521327951,1.3198775472,1.5117250028,3.3620464427,4.3460631144,2.4672164315,3.2870573719,1.0678448544,2.5904531751,1.7669409276,5.692111517,3.0108954869,2.5886357675,1.6521089118,3.0953966387,1.4786568889,761.8865531243,230682.032538026,4.0071344304,826.9558496766,,73.6263114127,60.1952168964,133.8215283091,34.8395381772,37.448249554,2.6304448177,90.4156446791,77.884566691,80.4851814107,8.6778809583,306.4853849004,3.6937518429,8.6963571835,3.6912456198,16.7567906433,50.0117119996,2.6827307415,1.0791012156,12.2500282957,29.1774898043,24.636067791,39.4672461367,72.1097056654,22.6907902639,11.5865692488,4.7634047431,2.1006506664,45.1277697461,7.783850822,7.6786253927
Findlay OH,12.1149031973,5.2875455303,3.9526173517,1.4587367729,1.0918932853,2.188704211,2.0844684797,0.9638584142,3.852566128,3.1962309094,0.5421456795,1.0360238304,1.5025355288,3.6770950229,4.4129768164,2.2315359906,3.4543537391,1.0769461621,2.6430985047,1.8922386787,6.1241458562,2.9964755762,2.6657173296,1.3346883761,3.6220998941,1.5735440559,714.0221216551,297422.263869058,3.9198043779,1055.1122299485,,97.9018292833,72.2799111657,170.181740449,29.8553410131,28.9027545737,2.5805609252,96.9489794179,95.182755868,83.7171171357,9.1624059572,329.904921612,3.9615670384,8.9826835103,3.5835202387,14.433739295,32.4767831896,2.2932763124,0.9051072558,15.2670257175,35.4568963458,28.6962328898,32.4084342415,61.4523854341,12.4796758802,9.7261651054,5.4045556996,2.2205874535,43.5795769418,7.9135473935,9.8561407041
Lima OH,12.0575,4.1375,4.41,1.4925,0.9825,2.35,1.995,1.045,3.9,2.9025,0.54,1.0275,1.8175,3.78,4.5325,2.53,3.2925,1.2025,2.7225,1.7675,5.435,3.335,3.04,1.3125,3.6475,1.615,553.3325,264627,3.934345431,940.2443743766,,108.0231547543,83.7955202348,191.8186749891,29.95,38.89,2.62625,87.335,86.5,113.6675,9.275,332.865,3.99,9.12,3.46,11.75,29.5325,2.265,1.085,11.24,34.6725,21.9375,39.1525,69.25,15.400625,10.875,3.7225,2.6275,34.545,8.3025,10.5675
Wooster OH,11.5707007343,4.5641326989,4.3643857333,1.5114842902,0.9764995642,2.8571076449,2.2129981945,1.0129555903,3.2770575446,2.5168447043,0.5396169389,1.5240001583,1.433380156,2.9988900165,3.8335264387,2.250119358,2.8750718319,1.0763729421,2.2552147475,1.6065863326,5.1801331207,3.1194669873,2.1813209766,1.3986564319,3.6489075858,1.6537178572,667.3930141292,257936.150554141,4.0022170119,924.193735697,,88.9721247946,70.4065610253,159.3786858199,34.3269564111,30.4090603639,2.5851676815,71.9191752063,94.0501913216,82.2796846255,9.6051297613,301.3856767267,3.9131356571,9.1131741844,4.2090552889,13.8431765063,30.7582546533,2.9091831943,0.9794071945,11.4014857444,33.2797723573,23.9395055865,27.4323267627,69.2809555225,11.5797180324,7.3360680622,3.5690928161,2.2451214894,32.4885415566,8.2299681468,8.6798446737
Youngstown-Warren OH,8.4776990034,3.4730083952,3.7012224726,1.1434825706,0.6758551701,1.569239106,1.3435818541,0.8979860227,3.7052356542,2.3270149358,0.4379342173,1.0052306693,1.1726004084,2.8892654915,3.7262911963,2.042647965,2.9161022047,0.9465350491,2.382930014,1.6518248265,4.2937932113,2.1962733456,2.3639191192,1.2201940637,2.358876228,1.1790110204,539.3783241554,223886.075286991,4.0165904769,803.3610425188,,54.4650115905,82.947357697,137.4123692875,31.3723282185,30.3749392081,2.5833737804,83.3119919379,72.3470398153,70.4877808254,7.4356107404,320.377212139,3.4995298597,8.9797468814,2.5935754617,12.1666683669,25.5915041448,1.9035346343,0.8007969585,12.2189438863,31.2942515767,20.7048782342,32.7972602299,55.9585802024,13.156360586,9.4882450136,3.2527764201,2.2241631217,43.2490683707,8.9464109179,7.9935295066
Ardmore OK,10.0800414814,4.9491570382,4.1216505502,1.4336779166,1.1100582805,2.223492639,1.9264042756,1.0623423076,3.8558230589,2.8702705875,0.555995085,1.4034446022,1.5927730634,3.3119066924,4.234522884,2.4536036877,2.9747030597,1.0340430713,2.1376117022,1.6999261869,5.1003523147,2.6678103988,2.6426121921,1.1217687549,2.3714327941,1.3786376151,768.2362115258,226999.80923517,4.032159532,815.6265337654,,89.9248736895,63.5858982867,153.5107719763,21.1373210557,31.9307273671,2.2968813908,121.0298104444,76.7067071476,83.3373934439,8.9697730854,290.4629426802,4.0259975289,10.0670596692,3.4514759895,10.1194378482,40.4714766173,1.0855381166,1.3005050921,8.411860737,16.9602437942,15.9344373053,19.3131419734,46.0807474941,12.9489292185,8.9481580546,4.0418023561,2.4696336296,45.4140145994,7.8639010136,7.9467957311
Enid OK,10.7175,3.995,4.1225,1.5375,1.09,2.42,2.12,1.0075,3.9175,3.0725,0.58,1.48,1.2975,3.5625,4.31,2.1225,3.3975,1.1225,2.4225,1.925,5.18,2.8725,2.445,1.485,3.375,1.315,756.25,273027.5,4.0181666667,980.3160284718,,92.9616519255,69.9259507569,162.8876026824,33.255,36.85,2.4455,113.875,106,73.0625,9.2825,293.25,3.465,9,4.75,14.9375,27,2.2775,1.19,10.65,37.5,17.365,27.0725,75,15,7,4.375,2.195,41.8325,8.5175,7.9025
Lawton OK,9.6275,4.2375,4.03,1.21,1.08,2.4225,2.2075,1.27,3.6275,2.5525,0.535,1.5275,1.635,3.7875,4.4,2.3275,3.4875,0.895,1.9975,1.6575,5.1075,3.0125,3.075,1.5275,3.5425,1.485,682.21,308350,3.9159047244,1093.0079459772,,81.5880390932,64.9924056972,146.5804447904,25.5075,45.05,2.317,115.6975,116.1075,90.0075,8.2775,316.3975,4.09,8.8425,2.015,11.625,37.1025,3.025,1.1075,8.5725,28.125,21.285,28.5075,73.195,13.25,9.875,3.315,2.3425,37.9175,8.2325,10.0025
Muskogee OK,12.5625,4.9025,4.5125,1.4025,1.1475,2.47,1.95,1.1175,3.535,2.885,0.5875,1.5025,1.615,4.095,4.605,2.2425,3.745,1.255,2.44,2,4.915,3.185,3.24,1.595,3.72,1.6,554.9375,255423,4.0783583271,923.6730073769,,91.0166322459,64.578506925,155.5951391709,29.7625,21.5625,2.49975,82,86.965,88.935,10.8375,310.43,3.49,10.39,3.7,12.3725,23.25,2.33,1.17,11.0825,45.0625,26.2925,41.0375,56.375,16.8625,9.565,3.875,2.565,36.1925,8.225,13.5
Edmond OK,10.4475,3.595,3.6875,1.215,0.835,2.3425,2.105,0.955,3.635,2.87,0.52,1.3975,1.3725,3.2325,3.535,1.865,3.015,0.875,2.095,1.655,5.37,2.58,2.15,1.0625,3.0075,1.4625,925.2725,296221.5,3.83625,1040.0340149091,,80.5823527168,74.1102949239,154.6926476408,33.9375,46.9175,2.30025,108.7625,94.6625,80.9,8.88,308.4575,4.2525,8.7425,4.22,13.04,33.3,1.9125,0.9675,10.31,32.8725,19.02,29.99,62.5575,15.1666666667,9.25,5,2.0325,46.0475,7.4725,7.8425
Norman OK,9.7375,3.965,3.3875,1.1875,0.875,2.345,2.0225,0.9275,3.64,2.8,0.5175,1.2675,1.4125,3.2175,3.835,2.3,2.985,0.8675,2.4775,1.525,4.52,2.745,1.9825,1.0075,2.87,1.5125,549.8575,227772.25,4.015495471,817.6022397028,,82.5678452339,71.0196650667,153.5875103005,25.7525,26.9175,2.3755,76.42,110.75,63.5,8.6025,280.1,3.7425,9.2425,3.6425,12.9025,18.8925,1.915,0.9275,6.335,15.76,13.7375,16.7575,63.7525,13.428125,10.25,6.5,2.0975,33.22,7.3125,10.2075
Oklahoma City OK,10.8775,4.2325,4.18,1.3175,0.8825,2.3475,2.0675,0.9475,3.8975,2.485,0.5575,1.325,1.515,3.43,3.97,1.95,3.275,0.805,2.31,1.5875,4.6875,2.595,2.3775,1.19,2.9375,1.32,795.6425,232334,3.9693921688,829.8228864032,,86.8638987419,71.0198325333,157.8837312753,31.3325,34.4325,2.348,95.675,80.5625,92.8125,9.485,297.93,4.0825,8.995,3.59,13.6175,36.1825,1.53,0.95,11.2825,23.7775,22.195,27.4425,59.5425,15.7291666667,9.3675,4.1625,2.08,45.48,7.7125,7.1175
Ponca City OK,10.09,3.87,4.5175,1.3375,0.93,2.56,2.1175,0.9875,4.005,2.6625,0.5625,1.535,1.435,3.125,4.69,2.1375,3.39,0.8325,2.6175,2.0175,4.7825,2.96,2.3875,1.3275,2.9825,1.33,480,260903.25,4.1070833333,946.3922151478,,89.2144057536,79.4836370654,168.698042819,29.95,37.3325,2.437,102.9175,73.375,107.25,8.58,293.3775,4.14,8.6175,4.8675,9.415,28.5,2.335,0.925,12,26.245,21.655,26.45,60,6.9958333333,10.625,4.2425,2.27,36.25,8.305,8.1225
Stillwater OK,11.0090931366,3.8215328086,4.8279553172,1.5320094288,1.0294807922,2.2767452419,2.209289527,1.2794650846,3.6359820696,2.9391562897,0.5396199107,1.5557297652,1.7232793893,3.9124229396,4.8993025086,2.3661160923,4.1077017345,1.4350206358,2.6729531751,2.0749928762,4.8951923642,2.6246896022,2.8314147261,2.0279214702,2.9518649076,1.4206878829,721.3208316413,271893.458885727,3.9141544534,963.7356555974,,101.6034206302,74.3338548742,175.9372755044,27.1098290185,30.9712665647,2.3378447014,103.4638793789,99.584247101,80.8343554833,9.6661789603,299.8033058838,3.7237823457,9.2621447751,3.7340031982,14.7105575978,29.5554558951,1.948426542,0.9273081627,9.0824378381,23.8478545727,18.0897684534,23.5790308111,63.6011182723,17.6006116671,8.1600031346,3.7885341861,1.9277366929,36.4088594119,8.9190167571,8.7753565958
Tulsa OK,10.01,4.2675,3.775,1.27,0.945,2.4375,2.0775,1.015,3.84,2.69,0.5725,1.5775,1.5025,3.97,3.8725,2.1475,3.4975,0.905,2.455,1.92,5.0275,2.6075,2.5525,1.0775,3.27,1.4,609.375,201157.75,4.03125,723.0764863992,,81.240048825,61.7506253669,142.9906741918,31.5975,42.64,2.30425,83.23,107.25,75.225,8.3125,322.165,3.1975,8.1225,3.52,12.9975,33.2475,2.5975,0.91,12.515,21.05,21.975,28.1575,81.165,21,9.325,5.5525,1.925,44.4575,8.53,7.0975
Pryor Creek OK,11.80379477,4.8471579577,4.233326505,1.4917248116,0.9039774282,2.4894872498,2.103161725,1.0670607802,4.1674281758,2.4291584633,0.5628533498,1.4663583904,1.5372726637,3.5950001178,4.4100867564,2.2439587983,3.1499381633,0.7863305525,2.5077441648,1.7872101686,5.0634944306,2.6645959717,2.7196880984,1.5637464542,3.4725678502,1.5442116264,685.2171113228,230865.973078979,4.067488388,833.4986505038,,86.5921484645,82.4427477497,169.0348962142,24.9536316601,29.0305973632,2.3242171859,83.2168473654,106.0908287618,71.5224021997,9.5113680795,317.4063807736,3.2526415777,9.497063371,3.6400788282,13.7391123047,25.7174176855,2.6706509798,1.1371491034,9.6753948416,25.2135625101,22.76477446,25.1532940161,70.3963324284,20.9383240148,8.7605633289,3.8268154547,2.1880744108,34.2219307298,7.9526853155,12.0985813154
Portland OR,10.16,4.585,4.975,1.9325,1.91,2.11,2.34,1.0175,4.55,2.575,0.685,1.2525,1.8375,3.6625,5.745,2.6125,4.015,1.165,3.125,2.2,5.7525,3.1275,2.5925,2.3125,4.055,1.5775,2206.4575,433869.5,3.9680913091,1547.2254759025,,74.8258459583,75.9726444562,150.7984904146,22.26,41.48,3.16725,120.11,132.775,100.975,11.28,257.6925,4.54,11.495,5.395,25.0375,49.15,3.4075,1.1875,15,32.1475,26.8675,40.02,79.95,22.7391666667,10.1825,3.9925,2.7725,56.625,9.255,12.2575
Erie PA,11.9156847531,4.078164723,4.6383592664,1.7368351021,1.1889839223,2.0621782385,2.1864674228,1.5800203096,3.8744014289,3.5367821536,0.4870227654,1.9373341041,1.4354357924,3.6652326009,4.4252135726,2.521378041,3.6612176238,1.4896114342,2.7915856604,1.980025411,5.9066935878,3.4700716485,3.1867395824,1.2983956576,3.2833901287,1.8431889941,645.0544438915,288908.347177214,3.9257137905,1025.479362299,,80.225394545,73.6954796172,153.9208741622,22.0435309138,44.6650268695,2.4697294164,105.0694952438,89.7434869469,87.42998242,8.985893564,269.5425056046,4.1683830819,9.4606626513,4.3297968831,14.9226739588,49.1312600418,3.2411392502,1.115855228,11.9067535923,44.5673552625,27.7733696701,32.4639147858,71.7614986741,15.3975560635,9.9641110391,5.3423139036,2.9898659876,61.8645248745,9.099322806,9.7577517054
Harrisburg PA,11.427058695,4.1809218234,4.9657192216,1.6724415161,1.4113988893,2.0237812545,2.2415339706,1.0364806131,3.8336835312,3.6139738432,0.4666526297,1.5588193746,1.2491049918,3.0627013989,3.7480704186,1.7556598683,3.2296388104,1.0584322884,2.21154942,1.7812327475,4.4044752135,3.275542403,2.3682035811,1.9955647728,3.4899741944,1.6653762283,870.5247053576,276148.011807011,4.0477501407,994.6028356858,205.2179337428,,,205.2179337428,30.844853352,33.3490822201,2.4791475975,51.0174843033,89.2106339876,83.6928889645,9.8635257072,287.3084039983,3.9156650347,8.9105594811,4.2793707929,15.5634579923,27.5496904964,1.9757279218,0.8907150801,12.6487649735,28.0055675575,25.6352838849,41.8597972991,69.0819714093,21.0438173148,9.6952520649,4.3283786024,2.88331834,52.6769495893,9.6387898361,9.860817331
Johnstown PA,10.4089406169,5.8195262051,4.8897224108,1.8335918092,1.1829825029,3.7744521748,2.2299032124,1.5873489571,4.2126013527,3.9824074377,0.4883906338,1.8219789091,1.0730483313,3.9110428921,5.1431471781,2.0064718453,3.9158149014,1.2197363699,1.5626244805,1.2934576807,5.0128139944,3.9737878053,2.8813576494,1.2998394228,4.1604388923,1.2811406029,539.9938583952,263722.299127164,3.9143923188,853.651703829,,83.0291828919,82.4164257789,165.4456086707,33.9227600233,37.6216795284,3.0371531306,78.7686421849,79.8260765375,98.2736776855,9.8334624392,322.8279334994,4.1815602042,7.8875380132,4.2573904628,13.1290126319,34.9930078625,3.0107454448,0.9786403096,10.8314812043,27.5308607243,19.9236777892,32.5667265816,68.3374100327,16.2134820294,8.7672983516,3.7778747609,2.2887363872,46.4430112548,10.4611865052,8.5826169823
Philadelphia PA,11.6775,4.7,5.4,1.4575,1.2475,2.165,2.56,1.3725,4.705,3.3675,0.5875,2.0475,1.575,3.9375,4.495,2.4025,3.73,1.3875,2.68,2.135,5.8525,4.125,3.845,1.535,4.015,1.8275,1303,416839.75,4.015211394,1495.3726740007,,114.2352862292,69.5647004827,183.7999867118,39.255,43.8325,2.80475,104.515,119.0625,94.97,10.4575,203.19,3.9225,10.475,4.195,17.5425,51.1075,2.4125,0.9925,12.875,40.9175,27.745,41.525,59.625,23.3333333333,10.8275,5.1025,2.77,63.57,8.405,8.49
Pittsburgh PA,11.37,4.2575,5.02,1.735,0.8925,2.0275,1.91,0.99,4.105,2.9325,0.4725,1.765,1.1775,3.6875,4.535,2.5025,3.715,1.045,2.7675,2.07,5.095,3.61,2.465,1.09,3.67,1.6825,1051.17,276405,4.016875,991.4609671406,,96.7326280413,98.2805335745,195.0131616158,22.9325,42.49,2.96275,88.7325,92.75,84.23,9.78,318.205,4.0475,8.57,3.2175,13.52,38.825,2.1125,0.955,11.0125,25.4725,21.06,27.685,66.255,22.5333333333,9.77,3.935,2.35,48.8375,9.855,8.065
Scranton PA,11.6254660166,3.8048817016,5.0681904994,1.5821773203,1.2281194245,1.9203584128,2.3436262024,1.6465770176,3.8315386818,2.8431593985,0.5215421031,1.634100268,1.8921265609,3.1603464832,3.8810728264,2.3694228701,3.5217813157,1.0065835713,2.3659403692,1.9918873272,4.9826414731,3.1413763415,2.8648621991,1.9582663921,3.6155390668,1.5744695311,1002.9508733112,269633.150933701,3.826927165,945.4511700877,,106.8413995466,97.8381870592,204.6795866058,30.8571692267,41.6413240338,2.8141423472,56.5758094414,81.4012623039,78.2251318168,9.8527059004,320.5634235029,4.164120938,8.9105594811,3.1421953375,13.602008885,33.8442216464,2.8522871789,1.2171600599,13.85667266,20.2992779846,19.5401658334,26.5039722627,88.464682812,19.1188587189,9.2901104375,4.7047593504,2.4143482019,42.6315778072,9.1632701677,9.860817331
Wilkes-Barre PA,10.97794383,3.7153216276,4.7583520619,1.5191489286,1.0842553612,1.8888371499,2.3711431928,1.4621894604,3.8080916134,3.2632808176,0.5090973664,1.703566522,2.0123231741,3.1724112303,3.8655704186,2.2123344148,3.5630056044,1.1200204922,2.2390113543,1.8445820574,4.7055344174,3.1083208667,2.7526128235,2.0236293069,3.7522253918,1.5946143769,1031.1604929094,305612.873441237,3.9810368424,1092.4186004054,,106.8413995466,97.8381870592,204.6795866058,30.8571692267,42.8899786874,2.7749215834,68.8140503258,75.2507144388,55.6314153934,9.0777059004,319.4496815509,4.0945532851,8.9105594811,1.9011843872,15.5204450841,26.6801163344,2.8522871789,1.2171600599,12.0019579833,20.5492779846,19.2901658334,26.3331117458,79.1808610427,10.3863993506,9.0119634445,3.5161885671,2.4143482019,45.9367047572,8.8723477493,9.860817331
Williamsport-Lycoming County PA,11.4684860635,4.530898723,5.1298930259,1.6129261889,1.0163566893,1.8164392974,1.9281568427,1.3208146423,4.073910443,3.669598004,0.5196311264,1.7894711536,1.5960332233,3.1994846665,4.2526586627,2.383688087,3.0163034306,0.9958964604,2.0091913205,2.2979053,5.3343037493,2.892596661,2.3378283112,1.3790948035,3.9560860305,1.7057215634,782.0215852583,279190.291037732,3.9056929546,988.1837120401,,94.935873762,90.6087573071,185.5446310692,40.7199122756,40.2612169927,2.6397999307,81.9364888958,111.3350913483,75.1979461234,8.967486795,315.516542163,3.9131356571,8.1005992751,3.7268723441,8.2033638556,27.2852199391,1.9091514713,0.9894011455,13.4670463904,20.4656771837,17.3151213246,19.1477433689,70.2348237508,16.3638468559,9.3598109758,4.0789632184,3.5942541276,30.8337945807,9.3696573632,9.1910251609
